"Marital status","Application mode","Application order","Course","Daytime/evening attendance","Previous qualification","Previous qualification (grade)","Nacionality","Admission grade","Displaced","Educational special needs","Debtor","Tuition fees up to date","Gender","Scholarship holder","Age at enrollment","International","Curricular units 1st sem (credited)","Curricular units 2nd sem (credited)","Unemployment rate","Inflation rate","GDP","Target","total_enrolled","total_approved","avg_grade","units_without_evaluation","units_with_evaluation","parental_scores"
1,17,2,9238,1,1,125,1,118,1,0,0,1,0,0,18,0,0,0,8.9,1.4,3.51,"Graduate",12,9,11.125,0,18,3.35294117647059
1,39,1,9500,1,19,133.1,1,120,0,0,0,1,0,1,25,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,13.3675,0,16,2.17647058823529
1,1,4,9500,1,1,133.1,1,119.6,1,0,0,1,0,1,19,0,0,0,12.4,0.5,1.79,"Graduate",15,13,12.8170238095238,0,18,1.94117647058824
1,17,6,9500,1,1,143,1,133.2,1,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Graduate",15,15,13.9030357142857,0,16,2.41176470588235
1,17,1,9130,1,1,147,1,141.8,1,0,0,1,0,0,19,0,0,0,13.9,-0.3,0.79,"Graduate",12,10,12.9,0,17,3.58823529411765
2,1,1,9500,1,1,142,1,130.3,0,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.6833333333333,0,14,2.41176470588235
1,39,1,9085,1,1,150,1,100,0,0,0,1,0,0,24,0,1,1,13.9,-0.3,0.79,"Dropout",12,6,12.5,0,23,3.11764705882353
1,1,2,9773,1,1,124,1,114.6,1,0,0,1,0,0,21,0,0,0,11.1,0.6,2.02,"Graduate",12,10,12,0,15,2.17647058823529
1,1,2,9254,1,1,136,1,123.4,1,0,0,1,0,1,18,0,0,0,8.9,1.4,3.51,"Graduate",12,12,12.8690476190475,0,15,1.70588235294118
1,1,1,9238,1,1,116,1,116.4,1,0,0,1,0,0,18,0,0,0,8.9,1.4,3.51,"Graduate",12,12,13.1666666666666,0,12,1.94117647058824
2,1,1,9070,1,1,127,1,123.2,0,0,0,1,0,1,20,0,0,0,11.1,0.6,2.02,"Graduate",12,12,14.75,0,12,2.17647058823529
1,1,1,9070,1,1,117,1,123.7,1,0,0,1,0,0,19,0,0,0,12.4,0.5,1.79,"Graduate",12,11,12.0333333333333,0,14,3.58823529411765
1,1,2,9773,1,1,116,1,127.6,1,0,0,1,0,1,19,0,0,0,13.9,-0.3,0.79,"Dropout",12,12,13.5,0,14,2.64705882352941
1,1,4,9500,1,1,129,1,117.1,1,0,0,1,0,0,30,0,0,0,12.4,0.5,1.79,"Graduate",15,15,14.8276785714285,0,15,1.47058823529412
1,1,1,9500,1,1,157,1,149.3,0,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,14.035,0,16,2.64705882352941
1,17,1,9085,1,1,135,1,125.6,1,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",10,7,12.5,1,16,2.64705882352941
1,1,1,9773,1,1,139,1,145,1,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,"Graduate",12,12,13.3333333333333,0,12,1.47058823529412
1,18,1,9500,1,1,115,1,115,0,0,0,1,0,0,20,0,0,0,15.5,2.8,-4.06,"Graduate",15,13,12.05125,0,22,1.94117647058824
1,1,1,9254,1,1,123,1,114.3,0,0,0,1,0,0,19,0,0,0,11.1,0.6,2.02,"Dropout",12,0,0,0,0,2.17647058823529
1,43,2,9254,1,1,140,1,126,1,0,0,1,0,0,19,0,0,0,10.8,1.4,1.74,"Dropout",12,0,0,0,12,2.41176470588235
1,1,1,171,1,1,138,1,124,1,0,0,0,0,0,19,0,0,0,10.8,1.4,1.74,"Dropout",0,0,0,0,0,2.88235294117647
1,1,4,9254,1,1,132,1,122.6,1,0,0,1,0,1,18,0,0,0,8.9,1.4,3.51,"Graduate",12,12,12.1428571428571,0,13,2.17647058823529
1,1,4,9500,1,1,140,1,133.8,1,0,0,1,0,0,17,0,0,0,10.8,1.4,1.74,"Enrolled",16,10,12.46,0,28,3.11764705882353
1,18,1,9853,1,1,117,1,113.5,1,0,0,1,0,0,19,0,0,0,12.4,0.5,1.79,"Graduate",14,12,12.6666666666666,0,19,2.17647058823529
1,1,4,9238,1,1,125,1,122.6,1,1,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Enrolled",12,7,11.6666666666667,0,17,2.41176470588235
1,7,1,9500,1,3,140,1,140,0,0,0,1,0,0,25,0,0,0,10.8,1.4,1.74,"Graduate",16,14,14.8057142857142,0,16,1.94117647058824
1,1,1,9238,1,1,133.1,1,107,1,0,0,1,0,0,19,0,0,0,11.1,0.6,2.02,"Dropout",12,11,11.1571428571428,0,21,1.94117647058824
1,53,1,9085,1,42,130,1,130,1,0,1,0,0,0,24,0,7,4,8.9,1.4,3.51,"Enrolled",18,14,13.0625,0,22,1.94117647058824
1,1,1,9238,1,1,134,1,124.2,1,0,1,1,0,1,19,0,0,0,9.4,-0.8,-3.12,"Graduate",12,12,12.75,0,12,1.70588235294118
1,18,1,9500,1,1,128,1,125.8,0,0,0,1,0,1,20,0,0,0,9.4,-0.8,-3.12,"Enrolled",16,0,0,16,16,2.17647058823529
1,1,1,9670,1,1,115,1,108,1,0,0,1,0,1,20,0,0,0,12.4,0.5,1.79,"Graduate",12,10,13.4,0,15,1.94117647058824
1,1,2,9500,1,1,119,1,115.2,1,0,0,1,0,1,20,0,0,0,13.9,-0.3,0.79,"Graduate",15,15,13.21875,0,16,1.94117647058824
1,17,1,9085,1,1,131,1,129.3,1,0,0,1,0,0,19,0,0,0,12.7,3.7,-1.7,"Graduate",10,7,10.7916666666667,1,20,2.64705882352941
1,7,1,9003,1,4,120,1,120,1,0,0,1,0,0,31,0,8,4,15.5,2.8,-4.06,"Graduate",24,23,13.6398601398601,0,28,2.41176470588235
1,1,1,9085,1,1,120,1,116.7,0,0,0,1,0,0,20,0,0,0,9.4,-0.8,-3.12,"Graduate",10,6,12.6666666666667,3,20,2.64705882352941
1,1,3,9085,1,1,135,1,121,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Enrolled",10,8,11.9666666666667,2,22,2.88235294117647
1,17,1,9853,1,1,146,1,128.2,0,0,1,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Enrolled",12,7,11.9583333333333,0,18,2.17647058823529
1,1,4,9670,1,1,133,1,121.1,1,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",12,11,14.5333333333333,0,16,2.88235294117647
1,51,1,9238,1,1,122,1,112.6,0,0,1,1,0,0,20,0,5,4,11.1,0.6,2.02,"Enrolled",21,11,11.8125,0,28,2.88235294117647
1,17,1,9085,1,1,128,1,123.3,1,0,0,1,0,1,20,0,0,0,8.9,1.4,3.51,"Graduate",12,12,13.4880952380952,0,14,3.58823529411765
1,17,2,9670,1,1,129,1,129.4,0,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Dropout",12,10,12.1625,0,17,2.88235294117647
1,17,1,9147,1,1,122,1,119.9,0,0,0,1,0,1,21,0,0,0,12.7,3.7,-1.7,"Graduate",10,10,11.8,0,12,3.11764705882353
1,1,4,9500,1,1,140,1,131.6,1,0,0,1,0,0,18,0,0,0,12.4,0.5,1.79,"Graduate",15,15,13.1897222222222,0,17,2.64705882352941
1,51,1,9070,1,1,143,1,120,1,0,0,1,0,0,21,0,3,5,11.1,0.6,2.02,"Dropout",21,20,12.2,0,21,1.94117647058824
1,1,4,9500,1,1,118,1,110,1,0,0,1,0,0,19,0,0,0,11.1,0.6,2.02,"Enrolled",14,11,12.7357142857143,0,19,3.35294117647059
1,44,1,9238,1,39,140,1,143,0,0,0,1,0,0,20,0,3,2,13.9,-0.3,0.79,"Graduate",12,11,13,0,15,2.41176470588235
1,44,1,9085,1,1,140,1,140,0,0,0,1,0,0,20,0,0,0,13.9,-0.3,0.79,"Enrolled",12,9,13.6428571428571,0,16,3.11764705882353
1,1,1,9670,1,1,123,1,119.2,1,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Graduate",12,11,14,0,14,1.70588235294118
1,1,1,9147,1,1,140,1,124.3,1,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Graduate",10,9,11.875,0,13,2.41176470588235
1,17,1,9238,1,1,116,1,111.1,1,0,0,1,0,1,18,0,0,0,8.9,1.4,3.51,"Graduate",12,12,11.5833333333333,0,18,3.35294117647059
1,43,1,9085,1,39,150,1,150,1,0,0,1,0,1,21,0,2,1,10.8,1.4,1.74,"Graduate",12,8,13.1428571428571,3,27,2.41176470588235
1,1,1,9500,1,1,147,1,147.3,0,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.9666666666666,0,14,2.41176470588235
1,1,1,9500,1,1,162,1,147.5,1,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,14.14125,0,16,2.41176470588235
1,17,2,9254,1,1,108,1,108,1,0,0,1,0,1,20,0,0,0,12.7,3.7,-1.7,"Graduate",12,8,11.675,0,20,1.94117647058824
2,42,1,9500,1,2,130,1,130,0,0,0,1,0,1,32,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,14.6625,0,16,1.47058823529412
2,39,1,9991,0,1,140,1,130,0,0,0,1,0,0,34,0,0,0,9.4,-0.8,-3.12,"Enrolled",10,0,0,0,10,1.94117647058824
1,1,2,9500,1,1,116,1,109,1,0,0,1,0,1,23,0,0,0,11.1,0.6,2.02,"Graduate",15,14,12.8310416666666,0,17,2.88235294117647
1,1,5,9670,1,1,120,1,112,1,0,0,1,0,0,18,0,0,0,8.9,1.4,3.51,"Enrolled",12,9,11.725,0,21,3.11764705882353
1,17,1,8014,0,1,132,1,121.2,0,0,0,1,0,0,18,0,0,0,10.8,1.4,1.74,"Graduate",12,10,12.5,0,18,2.41176470588235
1,43,1,171,1,2,140,1,140,1,0,0,1,0,0,34,0,0,0,10.8,1.4,1.74,"Dropout",0,0,0,0,0,1.47058823529412
1,39,1,8014,0,1,120,100,119.5,0,0,1,1,0,0,25,1,2,0,8.9,1.4,3.51,"Enrolled",12,10,11.5416666666667,0,12,2.17647058823529
1,1,1,9147,1,1,136,1,125.9,0,0,0,1,0,0,21,0,0,0,11.1,0.6,2.02,"Graduate",10,10,12,0,14,1.70588235294118
1,1,1,9254,1,1,133,1,121.5,1,0,0,1,0,1,20,0,0,0,7.6,2.6,0.32,"Dropout",12,0,0,0,24,2.17647058823529
1,1,5,9238,1,1,126,1,121.5,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",12,12,11.5,0,14,2.88235294117647
1,17,1,9085,1,1,142,1,132.4,1,0,0,1,0,0,18,0,0,0,12.4,0.5,1.79,"Graduate",12,12,13.4785714285714,0,23,1.94117647058824
1,17,1,9773,1,1,121,1,122.4,0,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,13.0952380952381,0,13,1.47058823529412
1,39,1,8014,0,1,134,1,110,1,0,0,1,0,0,24,0,0,0,9.4,-0.8,-3.12,"Dropout",12,1,5,0,22,2.17647058823529
1,51,1,9147,1,1,140,1,120.4,0,0,1,0,0,0,32,0,14,13,16.2,0.3,-0.92,"Graduate",28,27,10.7994505494505,0,30,2.88235294117647
1,39,1,9254,1,1,133.1,1,105,1,0,1,0,0,0,24,0,0,0,8.9,1.4,3.51,"Dropout",12,9,10.8095238095237,0,30,1.94117647058824
1,1,1,9238,1,1,157,1,137.8,0,0,0,1,0,1,18,0,0,0,15.5,2.8,-4.06,"Dropout",12,6,6.91666666666665,0,13,1.70588235294118
1,51,1,9254,1,1,120,1,118,0,0,0,1,0,0,28,0,0,0,8.9,1.4,3.51,"Graduate",12,11,12.7285714285714,0,16,1.47058823529412
1,17,5,9853,1,1,134,1,122.1,1,0,0,1,0,1,18,0,0,0,10.8,1.4,1.74,"Dropout",12,10,11.8333333333333,0,17,2.41176470588235
1,7,1,9853,1,3,140,1,140,1,0,0,0,0,0,24,0,0,0,9.4,-0.8,-3.12,"Dropout",11,0,0,0,22,1.47058823529412
1,1,1,9085,1,1,133,1,143.2,0,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Graduate",10,10,13.8,0,13,2.17647058823529
2,39,1,8014,0,1,146,1,120.5,0,0,0,1,0,0,44,0,0,0,10.8,1.4,1.74,"Graduate",12,12,14.5,0,12,1.70588235294118
1,16,3,9085,1,1,130,1,119.5,1,0,0,1,0,1,18,0,0,0,15.5,2.8,-4.06,"Graduate",12,12,13.1666666666667,0,23,2.17647058823529
1,1,1,171,1,1,151,1,147.5,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",0,0,0,0,0,1.94117647058824
1,1,6,9773,1,1,133.1,1,129.6,0,0,0,1,0,0,22,0,0,0,7.6,2.6,0.32,"Dropout",12,0,0,0,0,1
1,18,1,9853,1,1,132,1,126.1,0,0,0,1,0,1,18,0,0,0,11.1,0.6,2.02,"Graduate",14,12,12.5,0,16,1.70588235294118
2,39,1,9991,0,1,110,1,160,0,0,0,1,0,0,44,0,0,0,15.5,2.8,-4.06,"Graduate",10,10,12.1,0,10,1.70588235294118
5,39,1,9853,1,19,133.1,1,105.5,0,0,1,1,0,0,33,0,0,0,7.6,2.6,0.32,"Dropout",12,10,11.9,0,14,2.17647058823529
2,39,1,9853,1,1,110,1,95.5,0,0,1,0,0,0,32,0,0,0,10.8,1.4,1.74,"Dropout",11,0,0,0,16,1.47058823529412
2,39,1,9003,1,1,133.1,1,107.5,0,0,0,0,0,0,35,0,0,0,15.5,2.8,-4.06,"Dropout",12,0,0,0,0,2.88235294117647
1,1,1,9238,1,1,105,1,106.1,1,0,0,1,0,0,20,0,0,0,11.1,0.6,2.02,"Graduate",12,12,12.3928571428571,0,13,3.35294117647059
1,39,1,9254,1,1,160,1,116.3,1,0,0,1,0,0,24,0,0,0,9.4,-0.8,-3.12,"Graduate",12,10,12.4,0,15,2.41176470588235
1,1,1,9500,1,1,144,1,137.4,0,0,0,1,0,0,19,0,0,0,16.2,0.3,-0.92,"Graduate",15,15,13.8825396825397,0,16,1.94117647058824
1,1,1,9254,1,1,100,1,101.8,1,0,0,1,0,0,21,0,0,0,12.4,0.5,1.79,"Enrolled",12,10,12.3,0,14,2.88235294117647
1,1,2,9773,1,1,143,1,144.1,1,0,0,1,1,1,19,0,0,0,12.7,3.7,-1.7,"Graduate",12,12,13.75,0,13,1.70588235294118
1,42,1,9003,1,1,160,1,107.8,1,0,0,0,1,0,27,0,0,0,15.5,2.8,-4.06,"Dropout",12,0,0,0,18,2.17647058823529
1,39,1,9853,1,1,140,1,128.2,0,0,0,0,0,0,30,0,0,0,12.7,3.7,-1.7,"Dropout",12,0,0,0,0,2.17647058823529
1,17,4,171,1,1,133.1,1,117,1,0,0,1,1,0,21,0,0,0,10.8,1.4,1.74,"Dropout",0,0,0,0,0,1.47058823529412
1,1,1,9070,1,1,116,1,110.4,1,0,0,1,1,0,19,0,0,0,8.9,1.4,3.51,"Graduate",12,12,11.8928571428571,0,14,2.17647058823529
2,39,1,9991,0,1,120,1,170,0,0,0,1,0,0,34,0,0,0,9.4,-0.8,-3.12,"Enrolled",10,6,11.625,0,21,1.94117647058824
1,43,1,9500,1,1,141,1,100,0,0,0,1,1,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",15,14,12.3705357142857,0,17,3.58823529411765
1,1,1,171,1,1,110,1,117,1,0,0,1,1,0,21,0,0,0,9.4,-0.8,-3.12,"Graduate",0,0,0,0,0,3.11764705882353
1,1,2,171,1,1,127,1,133.5,1,0,0,1,1,0,17,0,0,0,15.5,2.8,-4.06,"Enrolled",0,0,0,0,0,2.88235294117647
1,1,1,9500,1,1,132,1,128,1,0,0,1,0,1,19,0,0,0,7.6,2.6,0.32,"Graduate",14,12,12.9666666666666,0,14,2.17647058823529
1,1,1,9773,1,1,135,1,122.1,1,0,0,1,1,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",12,12,13.75,0,12,1.94117647058824
1,17,2,9500,1,1,135,1,133.4,1,0,0,1,0,0,19,0,0,0,11.1,0.6,2.02,"Graduate",15,15,14.2472321428571,0,15,2.88235294117647
4,39,1,9254,1,1,140,1,112,0,0,1,1,0,0,45,0,4,2,12.7,3.7,-1.7,"Dropout",18,5,6.0833333333333,6,20,1.47058823529412
1,39,1,9085,1,1,133.1,1,130,1,0,0,1,0,0,26,0,0,0,15.5,2.8,-4.06,"Graduate",12,10,12.4583333333333,0,38,2.41176470588235
2,39,2,9991,0,1,100,1,100,1,0,0,1,1,0,51,0,0,0,12.7,3.7,-1.7,"Dropout",9,0,0,0,4,1.47058823529412
2,39,1,9773,1,19,133.1,1,162,0,0,1,1,1,1,49,0,0,0,10.8,1.4,1.74,"Graduate",12,12,13.2261904761904,0,15,2.41176470588235
1,42,1,9500,1,1,100,1,153,0,0,0,1,1,0,22,0,3,4,15.5,2.8,-4.06,"Enrolled",13,7,14.4375,0,15,2.88235294117647
1,17,1,9147,1,1,137,1,131.4,1,0,0,1,1,0,22,0,0,0,7.6,2.6,0.32,"Dropout",10,3,10,0,15,1.70588235294118
2,7,1,9130,1,3,120,1,128.2,0,0,0,1,0,0,33,0,1,1,9.4,-0.8,-3.12,"Dropout",10,4,11.75,1,19,3.35294117647059
1,10,1,9670,1,1,148.9,22,148.9,0,0,0,1,0,0,20,1,0,0,9.4,-0.8,-3.12,"Graduate",10,9,11.55,0,12,1.47058823529412
1,1,4,9238,1,1,134,1,128.4,1,0,0,1,0,1,18,0,0,0,10.8,1.4,1.74,"Graduate",12,12,12.0833333333333,0,12,2.88235294117647
1,1,5,9853,1,1,128,1,120.3,1,0,1,0,0,0,20,0,0,0,10.8,1.4,1.74,"Dropout",12,5,11.3333333333333,0,19,1.47058823529412
2,57,1,9991,0,1,133.1,41,100,0,0,0,1,0,0,37,1,5,5,8.9,1.4,3.51,"Graduate",20,17,12.5142857142857,0,22,2.17647058823529
1,1,1,9254,1,1,131,2,126.1,1,0,0,1,1,0,18,1,0,0,7.6,2.6,0.32,"Graduate",12,12,13.5833333333333,0,12,1.94117647058824
1,1,3,9254,1,1,118,1,111.7,1,0,0,1,0,0,19,0,0,0,12.4,0.5,1.79,"Graduate",12,12,12.3333333333333,0,12,1.94117647058824
1,44,1,9085,1,39,140,1,140,1,0,0,1,0,0,21,0,2,1,12.4,0.5,1.79,"Graduate",12,10,12.9,0,22,2.88235294117647
1,1,2,9500,1,1,133,1,122.2,0,0,0,1,0,0,20,0,0,0,13.9,-0.3,0.79,"Graduate",15,13,12.8130952380952,0,18,2.88235294117647
1,1,2,9500,1,1,126,1,118.7,1,0,0,1,0,0,19,0,0,0,13.9,-0.3,0.79,"Dropout",15,0,0,0,0,2.41176470588235
1,17,2,9556,1,1,125,1,121.5,1,0,0,1,0,0,20,0,0,0,11.1,0.6,2.02,"Dropout",14,8,12.3625,0,24,2.88235294117647
1,17,4,9500,1,1,138,1,134.5,1,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",15,15,14.2910714285714,0,15,2.41176470588235
1,1,4,9500,1,1,140,1,127,1,0,0,1,0,0,19,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,13.4428571428571,0,16,2.41176470588235
1,1,1,9238,1,1,124,1,114.2,0,0,0,1,0,0,18,0,0,0,15.5,2.8,-4.06,"Graduate",12,9,10.9166666666667,0,25,1.94117647058824
1,17,1,9238,1,1,133,1,125.3,1,0,0,1,0,1,18,0,0,0,15.5,2.8,-4.06,"Graduate",12,12,11.8095238095237,0,13,2.41176470588235
1,1,2,9773,1,1,127,1,120.4,1,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Dropout",6,2,5,0,8,2.41176470588235
1,1,6,9500,1,1,138,1,123,1,0,0,1,0,0,19,0,0,0,12.4,0.5,1.79,"Enrolled",14,11,13.2533333333333,0,18,1.94117647058824
1,1,2,9556,1,1,142,1,130.5,1,0,0,1,0,1,18,0,0,0,16.2,0.3,-0.92,"Graduate",15,15,13.1383928571429,0,16,2.41176470588235
1,1,1,9070,1,1,130,41,125.5,1,0,0,1,0,1,19,1,0,0,11.1,0.6,2.02,"Graduate",12,12,13.8333333333333,0,12,2.17647058823529
1,53,1,9003,1,42,130,1,133.8,0,0,1,1,0,1,24,0,7,5,8.9,1.4,3.51,"Graduate",23,23,12.7412587412587,0,26,2.41176470588235
1,44,1,9085,1,39,150,1,150,0,0,0,1,0,0,20,0,2,1,12.4,0.5,1.79,"Enrolled",12,8,12.5,0,26,1.47058823529412
1,1,1,9147,1,1,127,1,130.5,1,0,0,1,0,1,21,0,0,0,9.4,-0.8,-3.12,"Graduate",10,9,12.025,1,13,2.64705882352941
1,44,1,9085,1,39,140,1,140,0,0,1,0,0,0,20,0,1,1,16.2,0.3,-0.92,"Dropout",12,9,12.5,0,24,2.17647058823529
1,17,6,9500,1,1,126,1,119.4,1,0,0,1,0,1,19,0,0,0,16.2,0.3,-0.92,"Graduate",15,15,13.5190476190476,0,16,2.41176470588235
1,17,5,9556,1,1,139,1,121.3,1,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",15,15,13.3866071428571,0,16,2.64705882352941
1,1,3,9500,1,1,141,1,126.3,1,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,13.3285714285714,0,16,1.47058823529412
1,1,1,9085,1,1,120,1,111.6,1,0,0,1,0,0,19,0,0,0,16.2,0.3,-0.92,"Graduate",12,10,12.5,0,26,2.17647058823529
1,17,4,9147,1,1,120,1,111.3,1,0,0,1,0,0,21,0,0,0,8.9,1.4,3.51,"Graduate",10,10,12.9,0,10,1.94117647058824
1,1,2,9853,1,1,134,1,122.5,1,0,0,1,0,1,19,0,0,0,15.5,2.8,-4.06,"Graduate",12,12,14.5,0,13,1.70588235294118
1,1,5,9254,1,1,128,1,116.5,1,0,0,1,0,1,18,0,0,0,8.9,1.4,3.51,"Graduate",12,12,13.047619047619,0,13,2.88235294117647
1,17,5,9070,1,1,133,1,132,1,1,0,1,0,1,17,0,0,0,15.5,2.8,-4.06,"Graduate",12,12,12.75,0,12,2.88235294117647
1,18,4,9853,1,1,123,1,123.7,1,0,0,1,0,0,19,0,0,0,15.5,2.8,-4.06,"Enrolled",12,10,11.8333333333333,0,16,2.64705882352941
1,17,6,9147,1,1,118,1,117,1,0,0,0,1,0,23,0,0,0,9.4,-0.8,-3.12,"Dropout",10,6,11.1666666666667,1,18,1.94117647058824
1,1,1,9670,1,1,113,1,116.5,1,0,0,1,0,0,19,0,0,0,8.9,1.4,3.51,"Graduate",12,12,12.3055555555555,0,17,2.88235294117647
1,1,1,9500,1,1,135,1,121.5,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,12.9166666666666,0,14,2.17647058823529
1,1,1,9670,1,1,133.1,1,105,1,0,0,1,0,0,20,0,0,0,15.5,2.8,-4.06,"Graduate",12,11,13.5428571428571,0,17,1.70588235294118
1,1,3,9085,1,1,130,1,121.3,1,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",10,10,14.2,0,11,1.94117647058824
1,1,1,9238,1,1,135,1,136.1,1,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Graduate",12,12,13.8333333333333,0,12,2.41176470588235
1,17,2,9238,1,1,133,1,123.6,0,0,0,1,0,1,19,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,14.5714285714285,0,13,1.70588235294118
1,1,4,9238,1,1,123,1,129,1,0,0,1,0,0,19,0,0,0,10.8,1.4,1.74,"Graduate",12,12,12,0,14,2.17647058823529
1,17,1,9500,1,1,145,1,136.8,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,14.3775,2,18,2.41176470588235
1,17,2,9500,1,1,146,1,133.4,1,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",15,14,12.7714285714286,0,17,2.41176470588235
1,1,5,9500,1,1,144,1,136,1,0,0,1,0,1,19,0,0,0,7.6,2.6,0.32,"Graduate",14,12,14.15,0,14,2.41176470588235
1,1,1,9500,1,1,144,1,125.8,0,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,12.4714285714285,0,24,1.47058823529412
1,1,1,9500,1,1,131,1,120.5,0,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Graduate",14,12,14.15,0,14,5
1,1,2,9500,1,1,141,1,130.2,1,0,0,1,0,0,21,0,0,0,15.5,2.8,-4.06,"Graduate",15,15,14.0598611111111,0,19,1.70588235294118
1,1,3,9773,1,1,138,1,135.9,1,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,14.7619047619047,0,13,2.64705882352941
1,1,1,9773,1,1,127,1,116.5,0,0,0,1,0,1,19,0,0,0,11.1,0.6,2.02,"Graduate",12,12,13.7261904761904,0,13,1.94117647058824
1,1,4,9773,1,1,124,1,124,0,0,0,0,0,0,18,0,0,0,12.7,3.7,-1.7,"Dropout",8,0,0,0,8,1.47058823529412
1,7,1,8014,0,3,140,1,140,0,0,0,1,0,0,30,0,0,0,10.8,1.4,1.74,"Dropout",12,0,0,0,0,1.94117647058824
1,17,1,9130,1,1,157,1,150.9,1,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Dropout",12,11,15.0833333333333,0,16,3.11764705882353
1,1,3,9500,1,1,129,1,127.3,1,0,0,1,0,1,20,0,0,0,7.6,2.6,0.32,"Graduate",14,12,12.6333333333333,0,14,2.88235294117647
1,39,1,9670,1,19,133.1,1,100,0,0,1,0,0,0,25,0,0,0,9.4,-0.8,-3.12,"Dropout",10,10,11.9,0,10,2.17647058823529
1,1,5,9500,1,1,142,1,128.8,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,14.2333333333333,0,14,2.17647058823529
5,1,3,9085,1,1,133,1,119.7,1,0,0,1,0,0,21,0,0,0,9.4,-0.8,-3.12,"Enrolled",10,8,11.7666666666666,3,23,3.11764705882353
1,1,1,9500,1,1,156,1,140.8,0,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,15.7,0,16,4.05882352941176
1,1,1,9500,1,1,151,1,138,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,15.2,0,14,1.47058823529412
1,17,1,9853,1,1,135,1,132.9,1,0,0,0,0,0,29,0,0,0,12.7,3.7,-1.7,"Dropout",12,11,15.9666666666667,0,17,2.88235294117647
1,43,1,9130,1,1,140,1,140,0,0,0,1,0,0,20,0,10,7,15.5,2.8,-4.06,"Graduate",29,26,12.7098214285714,5,53,2.88235294117647
1,7,1,9500,1,3,140,1,140,0,0,0,1,0,0,26,0,0,0,13.9,-0.3,0.79,"Dropout",15,0,0,0,0,1.94117647058824
1,1,2,9238,1,1,100,1,99.3,1,0,0,1,0,0,21,0,0,0,12.4,0.5,1.79,"Graduate",12,11,12.2,0,14,2.41176470588235
1,18,1,9500,1,1,126,1,119.3,0,0,0,1,0,1,19,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,13.78125,2,18,2.41176470588235
1,17,2,9254,1,1,123,1,113.2,1,0,1,1,0,0,19,0,0,0,16.2,0.3,-0.92,"Dropout",12,11,11.9166666666666,0,18,2.88235294117647
1,17,1,9773,1,1,133.1,1,117,0,0,0,1,0,0,21,0,0,0,15.5,2.8,-4.06,"Enrolled",12,10,11.8166666666667,0,16,1.70588235294118
1,18,1,8014,0,1,137,1,123,0,0,1,1,0,0,20,0,0,0,16.2,0.3,-0.92,"Graduate",12,8,11.4,0,28,2.17647058823529
